loc_rowid,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim
7214,PC,26.2450000,0.213,-0.213,0,-1.1090000,0.226,-0.226,0,2460556.6479280,0.000743,-0.000743,0,0.7474746,0.0000011,-0.0000011,0,0.3270000,0.1000000,-0.1000000,0,8713.0000000,22243.8000000,-22243.8000000,0,15.8733000,3.9607800,-3.9607800,0,34.5062000,,,,675.0000000,,,,13.4237000,0.008,-0.008,0,186.0580000,4.0885000,-4.0885000,0,3455.0000000,157.0000000,-157.0000000,0,0.6800000,0.0200000,-0.0200000,0
7215,PC,-2.1370000,0.037,-0.037,0,-6.5600000,0.038,-0.038,0,2460579.9476850,0.000785,-0.000785,0,2.9712014,0.0000032,-0.0000032,0,1.2410000,0.4030000,-0.4030000,0,4680.0000000,542.0570000,-542.0570000,0,13.3902000,0.8005940,-0.8005940,0,756.5090000,,,,1461.0000000,,,,12.0331000,0.010,-0.010,0,798.8200000,15.9730000,-15.9730000,0,7713.0000000,137.0000000,-137.0000000,0,1.6300000,0.0600000,-0.0600000,0
7216,PC,-3.7380000,0.049,-0.049,0,-1.9660000,0.047,-0.047,0,2460555.3723430,0.002149,-0.002149,0,3.4220041,0.0005775,-0.0005775,0,2.4480000,0.1850000,-0.1850000,0,16151.0000000,747.1090000,-747.1090000,0,12.6182000,,,0,328.3670000,,,,1185.0000000,,,,13.3160000,0.007,-0.007,0,633.1730000,15.0570000,-15.0570000,0,5731.0000000,122.0000000,-122.0000000,0,1.0200000,,,0
7217,PC,-4.5150000,0.032,-0.032,0,-5.5730000,0.041,-0.041,0,2460557.0982750,0.003437,-0.003437,0,2.5918359,0.0000085,-0.0000085,0,3.9330000,0.4570000,-0.4570000,0,6221.0000000,323.6910000,-323.6910000,0,15.5459000,,,0,1918.0800000,,,,1843.0000000,,,,13.4184000,0.007,-0.007,0,1307.9600000,32.6550000,-32.6550000,0,5891.0000000,122.0000000,-122.0000000,0,2.0800000,,,0
7218,CP,-341.4090000,0.114,-0.114,0,-247.8700000,0.105,-0.105,0,2459988.4681580,0.001049,-0.001049,0,0.7683904,0.0000096,-0.0000096,0,1.0241242,0.4534768,-0.4534768,0,903.9933214,92.9786400,-92.9786400,0,1.1406447,1.5143634,-1.5143634,0,112.6409067,,,,830.8904817,,,,10.5848000,0.007,-0.007,0,21.9814000,0.0402500,-0.0402500,0,3329.0000000,72.0000000,-72.0000000,0,0.3741390,0.0111845,-0.0111845,0
7219,CP,-341.4090000,0.114,-0.114,0,-247.8700000,0.105,-0.105,0,2459992.6127850,0.001068,-0.001068,0,12.2534308,0.0015667,-0.0015667,0,1.3699490,0.1374158,-0.1374158,0,3729.6347091,328.4635300,-328.4635300,0,2.2967944,0.3937180,-0.3937180,0,2.8062634,,,,330.1048127,,,,10.5848000,0.007,-0.007,0,21.9814000,0.0402500,-0.0402500,0,3329.0000000,72.0000000,-72.0000000,0,0.3741390,0.0111845,-0.0111845,0
7220,PC,26.2570000,0.050,-0.050,0,10.8780000,0.056,-0.056,0,2460551.8260640,0.003704,-0.003704,0,6.6802019,0.0000485,-0.0000485,0,4.6640000,0.7550000,-0.7550000,0,5941.0000000,333.9730000,-333.9730000,0,11.1977000,0.7610050,-0.7610050,0,408.6030000,,,,1252.0000000,,,,12.4285000,0.007,-0.007,0,669.5150000,15.2515000,-15.2515000,0,5801.0000000,129.1000000,-129.1000000,0,1.6100000,0.0900000,-0.0900000,0
7221,PC,-2.9730000,0.114,-0.114,0,-4.3880000,0.093,-0.093,0,2460555.0724120,0.003007,-0.003007,0,3.0039961,0.0000260,-0.0000260,0,3.6210000,0.5620000,-0.5620000,0,6490.0000000,345.1750000,-345.1750000,0,11.6408000,,,0,1038.1500000,,,,1581.0000000,,,,13.3081000,0.008,-0.008,0,902.3620000,37.2610000,-37.2610000,0,5623.0000000,122.0000000,-122.0000000,0,1.5900000,,,0
7222,PC,-4.0130000,0.035,-0.035,0,-12.3600000,0.032,-0.032,0,2460554.9227590,0.006908,-0.006908,0,5.5316291,0.0000367,-0.0000367,0,3.9100000,0.8110000,-0.8110000,0,4176.0000000,372.8410000,-372.8410000,0,11.0664000,,,0,809.8010000,,,,1486.0000000,,,,13.2688000,0.026,-0.026,0,1065.0600000,28.0950000,-28.0950000,0,6814.0000000,122.0000000,-122.0000000,0,1.8300000,,,0
7223,PC,-12.4760000,1.699,-1.699,0,-37.9760000,1.699,-1.699,0,2460607.9381400,0.001321,-0.001321,0,4.7766940,0.0000065,-0.0000065,0,1.7060000,0.4950000,-0.4950000,0,1412.0000000,87.4966000,-87.4966000,0,4.2323400,,,0,128.6140000,,,,,,,,11.6346000,0.006,-0.006,0,273.4320000,,,0,5625.0000000,,,0,1.0700000,,,0
7224,PC,40.7200000,0.058,-0.058,0,19.9740000,0.044,-0.044,0,2460557.7477460,0.001499,-0.001499,0,0.5257499,0.0000008,-0.0000008,0,0.8640000,0.2420000,-0.2420000,0,1028.0000000,139.2690000,-139.2690000,0,2.6051700,0.2588090,-0.2588090,0,1079.8700000,,,,1597.0000000,,,,11.8096000,0.006,-0.006,0,151.0840000,0.8090000,-0.8090000,0,4649.0000000,126.3000000,-126.3000000,0,0.7300000,0.0500000,-0.0500000,0
7225,PC,12.1350000,0.817,-0.817,0,-12.2750000,0.816,-0.816,0,2460555.9704440,0.000773,-0.000773,0,2.0394246,0.0000032,-0.0000032,0,2.6350000,0.0980000,-0.0980000,0,9236.0000000,209.7790000,-209.7790000,0,,,,0,873.8940000,,,,,,,,12.2442000,0.014,-0.014,0,493.4170000,,,0,5392.0000000,,,0,,,,0
7226,PC,-2.7180000,0.031,-0.031,0,-5.6400000,0.032,-0.032,0,2460576.0370230,0.005600,-0.005600,0,5.4584109,0.0000447,-0.0000447,0,4.1640000,0.7260000,-0.7260000,0,2807.0000000,192.2400000,-192.2400000,0,10.0716000,,,0,698.0460000,,,,1431.0000000,,,,13.1443000,0.021,-0.021,0,1320.5400000,29.9850000,-29.9850000,0,6309.0000000,122.0000000,-122.0000000,0,2.2400000,,,0
7227,PC,-7.3350000,0.041,-0.041,0,-6.1870000,0.046,-0.046,0,2460552.8460160,0.003031,-0.003031,0,5.0789699,0.0000338,-0.0000338,0,4.4510000,0.4970000,-0.4970000,0,13539.0000000,587.4570000,-587.4570000,0,14.9790000,,,0,577.4130000,,,,1365.0000000,,,,13.4215000,0.007,-0.007,0,908.3630000,21.3540000,-21.3540000,0,5826.0000000,123.0000000,-123.0000000,0,1.4400000,,,0
7228,PC,,,,,,,,,2460556.9086620,0.004864,-0.004864,0,12.5069936,0.0000655,-0.0000655,0,5.7390000,0.6710000,-0.6710000,0,4522.0000000,223.5940000,-223.5940000,0,,,,0,,,,,,,,,11.8830000,0.018,-0.018,0,,,,0,,,,0,,,,0
7229,PC,5.4040000,0.066,-0.066,0,-3.8570000,0.059,-0.059,0,2460549.8175740,0.003315,-0.003315,0,4.8622127,0.0000338,-0.0000338,0,6.0110000,0.5300000,-0.5300000,0,3480.0000000,128.5810000,-128.5810000,0,12.3350000,0.7893170,-0.7893170,0,1506.8200000,,,,1735.0000000,,,,12.2993000,0.006,-0.006,0,958.1420000,35.2995000,-35.2995000,0,6142.0000000,120.9000000,-120.9000000,0,2.2900000,0.1300000,-0.1300000,0
7230,CP,27.5430000,0.040,-0.040,0,19.3470000,0.042,-0.042,0,2460030.7570930,0.002673,-0.002673,0,4.8847937,0.0000143,-0.0000143,0,2.5100000,0.4730000,-0.4730000,0,478.0000000,29.8637000,-29.8637000,0,1.9475300,0.1253550,-0.1253550,0,223.0940000,,,,1076.0000000,,,,8.8411000,0.006,-0.006,0,75.2092000,0.1760000,-0.1760000,0,5969.0000000,192.0000000,-192.0000000,0,0.9400000,0.0500000,-0.0500000,0
7231,PC,-15.8960000,0.031,-0.031,0,-10.0690000,0.049,-0.049,0,2460581.0948020,0.000831,-0.000831,0,2.8411706,0.0000025,-0.0000025,0,1.4530000,0.4180000,-0.4180000,0,4694.0000000,384.7960000,-384.7960000,0,13.1053000,0.8952230,-0.8952230,0,381.3380000,,,,1231.0000000,,,,11.9104000,0.009,-0.009,0,551.4560000,10.0145000,-10.0145000,0,5801.0000000,130.9000000,-130.9000000,0,1.8100000,0.0900000,-0.0900000,0
7232,PC,19.4390000,0.023,-0.023,0,3.1250000,0.030,-0.030,0,2460573.2125600,0.000837,-0.000837,0,6.0011971,0.0000064,-0.0000064,0,1.9900000,0.2420000,-0.2420000,0,23249.0000000,1033.1900000,-1033.1900000,0,14.9116000,,,0,52.8207000,,,,751.0000000,,,,13.1678000,0.013,-0.013,0,484.4760000,5.3315000,-5.3315000,0,5265.0000000,122.0000000,-122.0000000,0,1.0200000,,,0
7233,FP,,,,,,,,,2460584.0229330,0.002195,-0.002195,0,3.5399394,0.0000101,-0.0000101,0,3.4430000,1.0590000,-1.0590000,0,6448.0000000,419.5250000,-419.5250000,0,8.3436000,0.4518950,-0.4518950,0,607.4060000,,,,1383.0000000,,,,12.3711000,0.006,-0.006,0,459.2960000,,,0,5234.6000000,9.1000000,-9.1000000,0,1.1300000,0.0300000,-0.0300000,0
7234,PC,47.0850000,0.042,-0.042,0,-93.3710000,0.053,-0.053,0,2460653.7384100,0.003996,-0.003996,0,6.2644714,0.0000240,-0.0000240,0,2.5080000,0.4120000,-0.4120000,0,780.0000000,56.9890000,-56.9890000,0,1.8701100,0.1580760,-0.1580760,0,53.9635000,,,,755.0000000,,,,12.1567000,0.006,-0.006,0,157.2170000,0.5685000,-0.5685000,0,4568.0000000,118.0000000,-118.0000000,0,0.6700000,0.0500000,-0.0500000,0
7235,PC,-6.0450000,2.143,-2.143,0,-7.3700000,2.143,-2.143,0,2460607.6442630,0.001699,-0.001699,0,1.7085226,0.0000035,-0.0000035,0,0.9170000,0.1950000,-0.1950000,0,2089.0000000,244.1550000,-244.1550000,0,8.4203300,0.9432490,-0.9432490,0,288.7700000,,,,1148.0000000,,,,13.1543000,0.006,-0.006,0,754.4910000,,,0,6059.5000000,32.5000000,-32.5000000,0,1.6100000,0.1600000,-0.1600000,0
7236,FP,-0.5460000,0.052,-0.052,0,-1.5330000,0.054,-0.054,0,2460557.4757040,0.000460,-0.000460,0,3.3815776,0.0000043,-0.0000043,0,3.3800000,0.0650000,-0.0650000,0,9454.0000000,92.5772000,-92.5772000,0,16.6220000,0.8034890,-0.8034890,0,1203.6800000,,,,1640.0000000,,,,11.5990000,0.007,-0.007,0,640.5850000,15.1075000,-15.1075000,0,6662.0000000,122.4000000,-122.4000000,0,1.7800000,0.0900000,-0.0900000,0
7237,PC,47.7750000,0.052,-0.052,0,142.4000000,0.050,-0.050,0,2460635.7314030,0.002016,-0.002016,0,0.5418555,0.0000011,-0.0000011,0,0.7760000,0.2090000,-0.2090000,0,120.0000000,14.9553000,-14.9553000,0,0.9236960,0.0830732,-0.0830732,0,1049.3100000,,,,1585.0000000,,,,8.7150000,0.006,-0.006,0,44.6892000,0.0580000,-0.0580000,0,4954.0000000,124.5000000,-124.5000000,0,0.7700000,0.0500000,-0.0500000,0
7238,PC,-0.6530000,0.051,-0.051,0,2.9820000,0.053,-0.053,0,2460634.7821990,0.001350,-0.001350,0,4.2619292,0.0000107,-0.0000107,0,5.1450000,0.7900000,-0.7900000,0,1109.0000000,29.7823000,-29.7823000,0,8.1526400,0.3807070,-0.3807070,0,3376.6700000,,,,2123.0000000,,,,9.6131500,0.007,-0.007,0,379.9290000,4.2845000,-4.2845000,0,6846.0000000,197.3000000,-197.3000000,0,2.7200000,0.1100000,-0.1100000,0
7239,PC,10.7980000,0.065,-0.065,0,73.6410000,0.070,-0.070,0,2460629.8842080,0.003429,-0.003429,0,3.3847215,0.0000138,-0.0000138,0,3.4750000,1.1750000,-1.1750000,0,612.0000000,1181.4200000,-1181.4200000,0,3.5200900,1.2143700,-1.2143700,0,7078.4500000,,,,2555.0000000,,,,8.5565000,0.006,-0.006,0,45.9409000,0.0806500,-0.0806500,0,5199.0000000,121.8000000,-121.8000000,0,0.7700000,0.0400000,-0.0400000,0
7240,PC,-5.0600000,0.082,-0.082,0,-7.9870000,0.069,-0.069,0,2459219.7102840,0.001509,-0.001509,0,4.2470926,0.0000123,-0.0000123,0,4.2630000,0.2430000,-0.2430000,0,4730.0000000,1.7754000,-1.7754000,0,14.5276000,1.0623800,-1.0623800,0,1024.2100000,,,,1576.0000000,,,,11.2817000,0.023,-0.023,0,539.0850000,14.1710000,-14.1710000,0,6232.3000000,96.3000000,-96.3000000,0,2.0700000,0.1500000,-0.1500000,0
7241,FP,-287.1100000,2.000,-2.000,0,132.7000000,2.000,-2.000,0,2458545.4484280,0.000226,-0.000226,0,4.7535388,0.0000022,-0.0000022,0,1.0905965,0.0361708,-0.0361708,0,225793.1060958,19436.2810000,-19436.2810000,0,12.1863496,55.0876120,-55.0876120,0,2.6086289,,,,324.1326821,,,,15.1730000,0.008,-0.008,0,,,,0,3010.0000000,97.0000000,-97.0000000,0,0.2012800,0.0062317,-0.0062317,0
7242,PC,16.3790000,0.086,-0.086,0,-98.1310000,0.037,-0.037,0,2460563.6169210,0.001541,-0.001541,0,7.4894672,0.0011710,-0.0011710,0,1.8263380,0.1507855,-0.1507855,0,2097.1814085,143.8970300,-143.8970300,0,3.9858614,0.8416094,-0.8416094,0,92.4869433,,,,790.9332918,,,,10.6498000,0.006,-0.006,0,131.6210000,1.0950000,-1.0950000,0,5143.3100000,105.2940000,-105.2940000,0,0.8684180,0.0456734,-0.0456734,0
7243,PC,16.3790000,0.086,-0.086,0,-98.1310000,0.037,-0.037,0,2460581.9578580,0.004614,-0.004614,0,3.4438328,0.0011587,-0.0011587,0,2.3250000,0.2850000,-0.2850000,0,1276.0000000,88.1946000,-88.1946000,0,3.0385800,0.2075500,-0.2075500,0,232.5640000,,,,1087.0000000,,,,10.6498000,0.006,-0.006,0,131.6210000,1.0950000,-1.0950000,0,5143.3100000,105.2940000,-105.2940000,0,0.8700000,0.0500000,-0.0500000,0
7244,PC,-11.6040000,0.043,-0.043,0,-7.0810000,0.047,-0.047,0,2460635.0709890,0.000922,-0.000922,0,0.4925418,0.0000005,-0.0000005,0,0.3770000,0.1350000,-0.1350000,0,545.0000000,2496.4900000,-2496.4900000,0,9.1474500,2.9884700,-2.9884700,0,7880.9600000,,,,2624.0000000,,,,9.9927400,0.007,-0.007,0,239.2630000,2.6130000,-2.6130000,0,6927.0000000,150.8000000,-150.8000000,0,1.3400000,0.0600000,-0.0600000,0
7245,PC,12.1470000,0.033,-0.033,0,-0.8470000,0.030,-0.030,0,2460562.2628280,0.003711,-0.003711,0,14.1532848,0.0001248,-0.0001248,0,4.4430000,2.1200000,-2.1200000,0,8715.0000000,3385.7000000,-3385.7000000,0,8.0209100,1.9120000,-1.9120000,0,100.7370000,,,,882.0000000,,,,12.9421000,0.006,-0.006,0,341.9080000,2.6325000,-2.6325000,0,5063.0000000,134.8000000,-134.8000000,0,0.8500000,0.0500000,-0.0500000,0
7246,PC,-1.2950000,0.044,-0.044,0,-7.7810000,0.029,-0.029,0,2460580.9327810,0.001044,-0.001044,0,2.1011992,0.0001855,-0.0001855,0,1.2670000,0.1200000,-0.1200000,0,11915.0000000,640.5810000,-640.5810000,0,12.4184000,0.7047760,-0.7047760,0,284.9360000,,,,1144.0000000,,,,12.7157000,0.009,-0.009,0,531.5360000,7.9900000,-7.9900000,0,5959.8000000,115.2000000,-115.2000000,0,1.0900000,0.0500000,-0.0500000,0
7247,PC,-5.6950000,0.044,-0.044,0,-6.1920000,0.038,-0.038,0,2460582.6522890,0.001146,-0.001146,0,2.4364562,0.0000032,-0.0000032,0,0.9780000,0.1400000,-0.1400000,0,5295.0000000,453.5170000,-453.5170000,0,11.3842000,,,0,237.7280000,,,,1093.0000000,,,,13.0699000,0.008,-0.008,0,1046.8100000,26.1650000,-26.1650000,0,6844.0000000,122.0000000,-122.0000000,0,1.4300000,,,0
7248,FP,-5.2590000,0.062,-0.062,0,-7.7850000,0.064,-0.064,0,2460570.7437070,0.002553,-0.002553,0,8.4071330,0.0000243,-0.0000243,0,1.2720000,0.2810000,-0.2810000,0,1490.0000000,136.8270000,-136.8270000,0,5.0689900,0.3779150,-0.3779150,0,24.6329000,,,,620.0000000,,,,11.9125000,0.007,-0.007,0,488.5460000,6.8725000,-6.8725000,0,6126.0000000,124.9000000,-124.9000000,0,1.3300000,0.0600000,-0.0600000,0
7249,PC,9.5250000,2.173,-2.173,0,-6.4100000,2.173,-2.173,0,2460581.8279790,0.002417,-0.002417,0,1.7687035,0.0003795,-0.0003795,0,1.7920000,0.3150000,-0.3150000,0,6765.0000000,495.0450000,-495.0450000,0,,,,0,,,,,,,,,12.9846000,0.007,-0.007,0,531.8900000,,,0,,,,0,,,,0
7250,PC,11.6760000,0.065,-0.065,0,-9.5830000,0.056,-0.056,0,2460525.8342200,0.009033,-0.009033,0,60.8344877,0.0006921,-0.0006921,0,6.1090000,1.7070000,-1.7070000,0,42343.0000000,16918.0000000,-16918.0000000,0,11.4643000,2.3703100,-2.3703100,0,1.8225300,,,,323.0000000,,,,14.4460000,0.007,-0.007,0,227.3370000,1.5780000,-1.5780000,0,3736.0000000,157.0000000,-157.0000000,0,0.5100000,0.0200000,-0.0200000,0
7251,PC,12.1710000,0.031,-0.031,0,12.6070000,0.033,-0.033,0,2460580.7383380,0.000979,-0.000979,0,3.3390124,0.0000046,-0.0000046,0,0.4330000,0.1830000,-0.1830000,0,3534.0000000,9524.0300000,-9524.0300000,0,8.7597900,3.7463900,-3.7463900,0,13.7384000,,,,536.0000000,,,,12.3366000,0.006,-0.006,0,176.3410000,0.5325000,-0.5325000,0,4436.0000000,127.9000000,-127.9000000,0,0.7500000,0.0600000,-0.0600000,0
7252,PC,-2.8940000,2.170,-2.170,0,-4.2260000,2.170,-2.170,0,2460582.2751550,0.001218,-0.001218,0,2.9803410,0.0000037,-0.0000037,0,3.6350000,0.1200000,-0.1200000,0,11829.0000000,239.2230000,-239.2230000,0,15.4918000,0.9511320,-0.9511320,0,1416.2800000,,,,1709.0000000,,,,13.2372000,0.006,-0.006,0,844.4210000,,,0,6283.8000000,36.7000000,-36.7000000,0,1.5700000,0.0900000,-0.0900000,0
7253,FP,31.7630000,0.215,-0.215,0,-44.2820000,0.225,-0.225,0,2458543.9673270,0.003320,-0.003320,0,2.5936940,0.0005900,-0.0005900,0,3.0544290,0.6516510,-0.6516510,0,526.7848270,47.5572050,-47.5572050,0,2.9807360,2.7769670,-2.7769670,0,4.3241755,,,,367.7863249,,,,9.5215000,0.006,-0.006,0,121.7550000,1.4670000,-1.4670000,0,5316.6000000,64.0000000,-64.0000000,0,1.2872500,0.1373730,-0.1373730,0
7254,FP,5.5600000,0.046,-0.046,0,4.7450000,0.053,-0.053,0,2460580.2846480,0.002661,-0.002661,0,2.2175244,0.0000089,-0.0000089,0,2.4620000,0.4220000,-0.4220000,0,1682.0000000,99.0808000,-99.0808000,0,7.1879800,0.4113870,-0.4113870,0,2781.4100000,,,,2023.0000000,,,,10.5702000,0.016,-0.016,0,466.4990000,7.5385000,-7.5385000,0,7406.0000000,168.5000000,-168.5000000,0,1.9200000,0.0700000,-0.0700000,0
7255,PC,-10.5960000,0.043,-0.043,0,-7.5870000,0.040,-0.040,0,2460576.9735680,0.002404,-0.002404,0,3.8405138,0.0004367,-0.0004367,0,1.4380000,0.2970000,-0.2970000,0,8163.0000000,1073.8100000,-1073.8100000,0,14.6684000,,,0,133.7410000,,,,947.0000000,,,,13.4407000,0.009,-0.009,0,1042.7400000,29.5300000,-29.5300000,0,6123.9000000,91.1000000,-91.1000000,0,1.4200000,,,0
7256,FP,10.0200000,0.049,-0.049,0,-1.8660000,0.047,-0.047,0,2460582.1555330,0.002391,-0.002391,0,4.0662367,0.0000199,-0.0000199,0,3.7210000,0.2630000,-0.2630000,0,6676.0000000,260.8560000,-260.8560000,0,10.9810000,,,0,574.8690000,,,,1364.0000000,,,,13.1678000,0.009,-0.009,0,849.0150000,28.9380000,-28.9380000,0,5689.0000000,123.0000000,-123.0000000,0,1.4900000,,,0
7257,PC,-5.8390000,0.033,-0.033,0,-7.5100000,0.040,-0.040,0,2460582.6867550,0.003718,-0.003718,0,6.2157513,0.0000237,-0.0000237,0,3.2950000,0.4080000,-0.4080000,0,4008.0000000,235.7230000,-235.7230000,0,10.0556000,0.6928010,-0.6928010,0,255.3900000,,,,1113.0000000,,,,12.3053000,0.021,-0.021,0,629.7590000,10.2660000,-10.2660000,0,6015.2000000,110.5000000,-110.5000000,0,1.6500000,0.0900000,-0.0900000,0
7258,PC,18.5990000,0.043,-0.043,0,14.4710000,0.047,-0.047,0,2460583.0739290,0.004205,-0.004205,0,3.6487690,0.0000186,-0.0000186,0,2.1560000,0.4510000,-0.4510000,0,1202.0000000,113.4200000,-113.4200000,0,15.7865000,,,0,162.4930000,,,,994.0000000,,,,11.5882000,0.012,-0.012,0,732.5350000,13.3240000,-13.3240000,0,4939.0000000,122.0000000,-122.0000000,0,4.6100000,,,0
7259,PC,-4.3460000,0.019,-0.019,0,-3.7740000,0.030,-0.030,0,2460583.5579350,0.003382,-0.003382,0,3.6814233,0.0000256,-0.0000256,0,5.0840000,0.4780000,-0.4780000,0,3225.0000000,165.2820000,-165.2820000,0,13.5757000,,,0,1660.9100000,,,,1778.0000000,,,,13.0513000,0.011,-0.011,0,1401.9000000,34.3950000,-34.3950000,0,5956.0000000,122.0000000,-122.0000000,0,2.5700000,,,0
7260,PC,85.1580000,0.070,-0.070,0,-26.0820000,0.039,-0.039,0,2460565.3403230,0.003512,-0.003512,0,17.3986129,0.0001377,-0.0001377,0,3.4850000,0.5980000,-0.5980000,0,2584.0000000,175.9340000,-175.9340000,0,3.8996000,0.2660790,-0.2660790,0,29.3479000,,,,648.0000000,,,,11.0144000,0.006,-0.006,0,164.1500000,1.0670000,-1.0670000,0,5589.0000000,135.4000000,-135.4000000,0,0.8000000,0.0400000,-0.0400000,0
7261,PC,-3.6770000,0.056,-0.056,0,-2.5230000,0.046,-0.046,0,2460516.1352670,0.006032,-0.006032,0,60.3541599,0.0003360,-0.0003360,0,6.6820000,3.1800000,-3.1800000,0,2598.0000000,2224.6900000,-2224.6900000,0,6.6647900,2.3115400,-2.3115400,0,48.3031000,,,,734.0000000,,,,11.6515000,0.006,-0.006,0,307.5300000,2.2130000,-2.2130000,0,5658.0000000,124.2000000,-124.2000000,0,1.0600000,0.0500000,-0.0500000,0
7262,PC,-8.7900000,0.076,-0.076,0,-22.7660000,0.044,-0.044,0,2460578.0162300,0.007334,-0.007334,0,7.0548729,0.0000641,-0.0000641,0,2.4400000,0.4450000,-0.4450000,0,2068.0000000,187.9800000,-187.9800000,0,6.6139900,0.5501990,-0.5501990,0,92.7257000,,,,864.0000000,,,,12.2276000,0.010,-0.010,0,500.3080000,12.0215000,-12.0215000,0,5628.6000000,124.4000000,-124.4000000,0,1.5000000,0.0900000,-0.0900000,0
7263,PC,-7.6350000,0.050,-0.050,0,-12.2760000,0.042,-0.042,0,2460580.4140150,0.004885,-0.004885,0,4.3656102,0.0000557,-0.0000557,0,4.7910000,1.6550000,-1.6550000,0,5746.0000000,519.1600000,-519.1600000,0,13.4874000,,,0,1380.0200000,,,,1698.0000000,,,,13.3997000,0.007,-0.007,0,1151.9400000,36.6000000,-36.6000000,0,5748.0000000,122.0000000,-122.0000000,0,1.7800000,,,0
7264,CP,-221.0780000,0.219,-0.219,0,-58.9990000,0.138,-0.138,0,2458546.5080660,0.000664,-0.000664,0,4.9899176,0.0000056,-0.0000056,0,1.3819654,0.0940736,-0.0940736,0,18931.4105812,1268.5297000,-1268.5297000,0,2.9858436,1.2432178,-1.2432178,0,2.2410792,,,,312.0570889,,,,13.5571000,0.008,-0.008,0,26.4927000,0.0639000,-0.0639000,0,2940.0000000,67.0000000,-67.0000000,0,0.1714300,0.0051893,-0.0051893,0
7265,CP,-221.0780000,0.219,-0.219,0,-58.9990000,0.138,-0.138,0,2458543.5580060,0.000698,-0.000698,0,0.9479945,0.0000139,-0.0000139,0,0.5646630,0.2614891,-0.2614891,0,4200.5288900,566.9895600,-566.9895600,0,1.1926392,0.4784013,-0.4784013,0,20.5198379,,,,542.8292370,,,,13.5571000,0.008,-0.008,0,26.4927000,0.0639000,-0.0639000,0,2940.0000000,67.0000000,-67.0000000,0,0.1714300,0.0051893,-0.0051893,0
7266,PC,19.0090000,0.042,-0.042,0,4.2240000,0.045,-0.045,0,2460582.0844050,0.011510,-0.011510,0,30.7331484,0.0005888,-0.0005888,0,5.4730000,2.2910000,-2.2910000,0,6436.0000000,14846.6000000,-14846.6000000,0,18.2875000,,,0,82.7386000,,,,840.0000000,,,,13.2026000,0.007,-0.007,0,706.6610000,13.9105000,-13.9105000,0,5607.0000000,122.0000000,-122.0000000,0,1.2500000,,,0
7267,PC,-21.2470000,0.034,-0.034,0,-26.5470000,0.042,-0.042,0,2460568.3445360,0.006539,-0.006539,0,8.2158997,0.0000472,-0.0000472,0,3.6590000,0.6390000,-0.6390000,0,1177.0000000,111.0800000,-111.0800000,0,3.3717100,0.2624750,-0.2624750,0,176.1710000,,,,1014.0000000,,,,11.6715000,0.008,-0.008,0,300.5660000,2.6910000,-2.6910000,0,5820.0000000,124.8000000,-124.8000000,0,1.0200000,0.0500000,-0.0500000,0
7268,APC,-1.0070000,0.072,-0.072,0,-0.4920000,0.081,-0.081,0,2460582.7270790,0.001793,-0.001793,0,1.1930966,0.0000020,-0.0000020,0,1.1960000,0.2420000,-0.2420000,0,3691.0000000,310.4560000,-310.4560000,0,13.2426000,1.1308700,-1.1308700,0,876.9360000,,,,1516.0000000,,,,12.9095000,0.007,-0.007,0,1144.2200000,60.7550000,-60.7550000,0,5906.0000000,127.2000000,-127.2000000,0,2.1900000,0.1500000,-0.1500000,0
7269,PC,20.6360000,0.041,-0.041,0,0.8380000,0.039,-0.039,0,2460580.5468800,0.006770,-0.006770,0,6.9929558,0.0000830,-0.0000830,0,4.8320000,0.6770000,-0.6770000,0,5562.0000000,425.4770000,-425.4770000,0,7.6346500,,,0,405.6440000,,,,1250.0000000,,,,13.4117000,0.007,-0.007,0,718.4060000,19.1815000,-19.1815000,0,5916.7000000,60.0000000,-60.0000000,0,1.0500000,,,0
7270,PC,12.8210000,0.030,-0.030,0,-7.7000000,0.033,-0.033,0,2460584.0890820,0.001424,-0.001424,0,2.9257773,0.0000037,-0.0000037,0,1.4480000,0.6490000,-0.6490000,0,6858.0000000,1465.3900000,-1465.3900000,0,10.8746000,1.3621900,-1.3621900,0,391.1930000,,,,1238.0000000,,,,12.6976000,0.008,-0.008,0,532.0690000,5.5465000,-5.5465000,0,5688.0000000,126.8000000,-126.8000000,0,1.2400000,0.0600000,-0.0600000,0
